work_order,description,status,type,asset_num,asset_location,job_plan_num,curr_stat_changeby,curr_stat_changedate,wo_pm_num,target_date,actual_finish,wo_siteid,wo_owner,group,grace_date,wo_status_wonum,wo_status_prev_status,wo_status_prev_changedate,wo_status_prev_changeby,report_date,report_month
1077206,EID 10728 1 MO PM NQ,CLOSE,PM,10728,AR0297,JP2159,MAXADMIN,2024-11-02 03:15:30.167,E10728M,2024-10-01,2024-09-16 07:00:00.000,FWN,GRACEJE1,FWNPS,2024-10-01 00:00:00,1077206,COMP,2024-09-16 07:37:14.557,GRACEJE1,2024-08-16 02:12:10.347,2024-10
1077214,EID 10813 1 MO PM,CLOSE,PM,10813,INTERIOR,JP1032,MAXADMIN,2024-11-17 03:19:03.107,E10813M,2024-10-01,2024-09-25 12:30:00.000,FWN,CAWDRSI1,FWNPS,2024-10-01 00:00:00,1077214,COMP,2024-09-25 13:55:37.237,CAWDRSI1,2024-08-16 02:12:21.500,2024-10
1077251,EID 10859 1 mo PM NQ,CLOSE,PM,10859,INTERIOR,JP1069,MAXADMIN,2024-11-17 03:19:06.327,E10859M,2024-10-01,2024-09-25 13:00:00.000,FWN,CAWDRSI1,FWNPS,2024-10-01 00:00:00,1077251,COMP,2024-09-25 13:56:59.773,CAWDRSI1,2024-08-16 02:13:26.283,2024-10
1077264,EID 10866 1 MO PM,CLOSE,PM,10866,AR0297,JP1088,MAXADMIN,2024-11-02 03:15:33.810,E10866M,2024-10-01,2024-09-16 17:30:00.000,FWN,OLMOSJU1,FWNPS,2024-10-01 00:00:00,1077264,COMP,2024-09-16 21:21:41.543,OLMOSJU1,2024-08-16 02:13:51.650,2024-10
1077267,EID 10911 2 MO PM,CLOSE,PM,10911,RM0800,JP1559,MAXADMIN,2024-11-10 03:17:13.390,E10911-2M,2024-10-01,2024-09-20 00:30:00.000,FWN,HANSOMA1,FWNLC1,2024-10-01 00:00:00,1077267,COMP,2024-09-24 05:14:44.550,HANSOMA1,2024-08-16 02:13:56.870,2024-10
1077273,EID 10911 3 MO PM,CLOSE,PM,10911,RM0800,JP1131,MAXADMIN,2024-11-10 03:17:15.270,E10911-3M,2024-10-01,2024-09-20 01:30:00.000,FWN,HANSOMA1,FWNLC1,2024-10-10 00:00:00,1077273,COMP,2024-09-24 05:17:30.423,HANSOMA1,2024-08-16 02:14:04.477,2024-10
1077278,"EID 1 MO PM ""B""",CLOSE,PM,10916,RM0540,JP0994,MAXADMIN,2024-10-25 03:15:48.607,E10916MB,2024-10-01,2024-09-06 02:00:00.000,FWN,ORBANWI1,FWNLC1,2024-10-01 00:00:00,1077278,COMP,2024-09-06 03:10:36.210,US029160,2024-08-16 02:14:12.063,2024-10
1077282,EID 10917 1 MO PM,CLOSE,PM,10917,RM0540,JP0991,MAXADMIN,2024-10-27 03:15:16.637,E10917M,2024-10-01,2024-09-04 07:30:00.000,FWN,DAYTE1,FWNLC1,2024-10-01 00:00:00,1077282,COMP,2024-09-09 12:23:23.300,DAYTE1,2024-08-16 02:14:18.590,2024-10
1077291,EID 10918 1 MO PM,CLOSE,PM,10918,RM0540,JP1154,MAXADMIN,2024-10-27 03:15:18.853,E10918-M,2024-10-01,2024-09-09 05:00:00.000,FWN,DAYTE1,FWNLC1,2024-10-01 00:00:00,1077291,COMP,2024-09-09 12:24:57.873,DAYTE1,2024-08-16 02:14:30.917,2024-10
1077300,EID 10992 1 MO PM,CLOSE,PM,10992,RM0626,JP1447,MAXADMIN,2024-11-17 03:19:07.283,E10992-1M,2024-10-01,2024-09-26 07:30:00.000,FWN,THOMPBI1,FWNWSM,2024-10-01 00:00:00,1077300,COMP,2024-09-26 09:10:41.387,PECOTJA1,2024-08-16 02:14:47.150,2024-10
1077303,EID 10992 3 Month PM,CLOSE,PM,10992,RM0626,JP1459,MAXADMIN,2024-11-17 03:19:08.607,E10992-3MO,2024-10-01,2024-09-28 07:00:00.000,FWN,THOMPBI1,FWNWSM,2024-10-10 00:00:00,1077303,COMP,2024-09-28 07:05:40.773,PECOTJA1,2024-08-16 02:14:52.187,2024-10
1077307,EID 10993 3 mo PM,CLOSE,PM,10993,RM2100,JP1115,MAXADMIN,2024-11-17 03:19:09.970,E10993-3,2024-10-01,2024-09-24 09:45:00.000,FWN,THOMPBI1,FWNWSM,2024-10-10 00:00:00,1077307,COMP,2024-09-24 10:58:38.260,US048976,2024-08-16 02:14:58.647,2024-10
1077332,"EID 11042 2 MO PM ""A""",CLOSE,PM,11042,RM0545,JP0653,MAXADMIN,2024-10-25 03:15:50.953,E11042MA,2024-10-01,2024-09-06 12:00:00.000,FWN,DAYTE1,FWNLC1,2024-10-01 00:00:00,1077332,COMP,2024-09-09 04:59:43.557,DAYTE1,2024-08-16 02:15:51.297,2024-10
1077338,"EID 11042 2 MO PM ""B""",CLOSE,PM,11042,RM0545,JP0918,MAXADMIN,2024-10-25 03:15:54.300,E11042MB,2024-10-01,2024-09-05 12:30:00.000,FWN,DAYTE1,FWNLC1,2024-10-01 00:00:00,1077338,COMP,2024-09-05 12:39:04.007,DAYTE1,2024-08-16 02:16:02.737,2024-10
1077345,EID 11043 1 MO PM,CLOSE,PM,11043,RM0540,JP1289,MAXADMIN,2024-10-25 03:15:58.883,E11043-M,2024-10-01,2024-09-05 23:30:00.000,FWN,ORBANWI1,FWNLC1,2024-10-01 00:00:00,1077345,COMP,2024-09-06 03:03:23.173,US029160,2024-08-16 02:16:14.133,2024-10
1077351,EID 11168 3 MO PM,CLOSE,PM,11168,RM0402,JP1157,MAXADMIN,2024-11-17 03:19:15.097,E111683M,2024-10-01,2024-09-27 02:30:00.000,FWN,RAMOSAM3,FWNCSM,2024-10-10 00:00:00,1077351,COMP,2024-09-27 04:55:05.070,RAMOSAM3,2024-08-16 02:16:22.717,2024-10
1077354,EID 11380 2 MO PM,CLOSE,PM,11380,INTERIOR,JP0033,MAXADMIN,2024-11-17 03:19:16.037,E113802M,2024-10-01,2024-09-27 02:30:00.000,FWN,RAMOSAM3,FWNCSM,2024-10-01 00:00:00,1077354,COMP,2024-09-27 04:56:46.313,RAMOSAM3,2024-08-16 02:16:29.503,2024-10
1077357,EID 11401 2 MO PM,CLOSE,PM,11401,INTERIOR,JP0033,MAXADMIN,2024-11-17 03:19:17.037,E114012M,2024-10-01,2024-09-27 02:30:00.000,FWN,RAMOSAM3,FWNCSM,2024-10-01 00:00:00,1077357,COMP,2024-09-27 04:57:41.307,RAMOSAM3,2024-08-16 02:16:35.493,2024-10
1077360,EID 11433 2 MO PM,CLOSE,PM,11433,AR0630,JP1559,MAXADMIN,2024-10-27 03:15:20.213,E11433-2M,2024-10-01,2024-09-10 14:30:00.000,FWN,THOMAMAP,FWNLC1,2024-10-01 00:00:00,1077360,COMP,2024-09-10 16:30:37.587,US028795,2024-08-16 02:16:41.597,2024-10
1077366,EID 11433 3 MO PM,CLOSE,PM,11433,AR0630,JP1131,MAXADMIN,2024-10-27 03:15:21.463,E11433-3M,2024-10-01,2024-09-10 16:00:00.000,FWN,THOMAMAP,FWNLC1,2024-10-10 00:00:00,1077366,COMP,2024-09-10 18:06:15.503,US028795,2024-08-16 02:16:51.220,2024-10
1077371,"EID 11433 1 MO PM ""A""",CLOSE,PM,11433,AR0630,JP1113,MAXADMIN,2024-11-10 03:17:16.573,E11433MA,2024-10-01,2024-09-18 15:00:00.000,FWN,THOMAMAP,FWNLC1,2024-10-01 00:00:00,1077371,COMP,2024-09-19 18:59:05.040,US028795,2024-08-16 02:17:00.827,2024-10
1077374,EID 11532 3 M PM,CLOSE,PM,11532,RM0564,JP0741,MAXADMIN,2024-11-17 03:19:18.123,E11532WS,2024-10-01,2024-09-17 07:00:00.000,FWN,HUMPHJO1,FWNCSM,2024-10-10 00:00:00,1077374,COMP,2024-09-20 13:18:15.520,US036521,2024-08-16 02:17:07.773,2024-10
1077382,EID 11533 3 M PM,CLOSE,PM,11533,RM0562,JP0741,MAXADMIN,2024-11-17 03:19:21.190,E11533WS,2024-10-01,2024-09-17 07:00:00.000,FWN,HUMPHJO1,FWNCSM,2024-10-10 00:00:00,1077382,COMP,2024-09-20 13:07:13.390,US036521,2024-08-16 02:17:28.207,2024-10
1077390,EID 11534 3 M PM,CLOSE,PM,11534,RM0562,JP0741,MAXADMIN,2024-11-17 03:19:24.010,E11534WS,2024-10-01,2024-09-17 07:00:00.000,FWN,HUMPHJO1,FWNCSM,2024-10-10 00:00:00,1077390,COMP,2024-09-20 13:16:56.307,US036521,2024-08-16 02:17:43.170,2024-10
1077398,EID 11684 1 MO PM,CLOSE,PM,11684,RM0330,JP0780,MAXADMIN,2024-11-17 03:19:26.103,E11684-M,2024-10-01,2024-09-09 10:00:00.000,FWN,JONESGU1,FWNCSM,2024-10-01 00:00:00,1077398,COMP,2024-09-10 09:08:53.950,JONESGU1,2024-08-16 02:17:58.057,2024-10
1077400,EID 11685 1 MO PM,CLOSE,PM,11685,RM0320,JP0780,MAXADMIN,2024-11-17 03:19:26.627,E11685-M,2024-10-01,2024-09-09 09:30:00.000,FWN,JONESGU1,FWNCSM,2024-10-01 00:00:00,1077400,COMP,2024-09-10 09:07:32.590,JONESGU1,2024-08-16 02:18:03.377,2024-10
1077402,EID 11859 1 MO PM,CLOSE,PM,11859,AR0630,JP1216,MAXADMIN,2024-11-17 03:19:27.343,E11859M,2024-10-01,2024-09-25 15:30:00.000,FWN,SYSAVVO1,FWNLC1,2024-10-01 00:00:00,1077402,COMP,2024-09-25 19:24:08.457,SYSAVVO1,2024-08-16 02:18:08.673,2024-10
1077408,EID 11890 1 MO PM,CLOSE,PM,11890,AR0630,JP1215,MAXADMIN,2024-10-27 03:15:22.643,E11890M,2024-10-01,2024-09-10 18:00:00.000,FWN,THOMAMAP,FWNLC1,2024-10-01 00:00:00,1077408,COMP,2024-09-10 18:09:20.277,US028795,2024-08-16 02:18:18.927,2024-10
1077417,EID 12068 3 MO PM,CLOSE,PM,12068,AR0540,JP1274,MAXADMIN,2024-10-25 03:16:01.873,E12068-3M,2024-10-01,2024-09-06 00:00:00.000,FWN,ORBANWI1,FWNLC1,2024-10-10 00:00:00,1077417,COMP,2024-09-06 03:06:16.040,US029160,2024-08-16 02:18:31.560,2024-10
1077426,EID 12069 3 MO PM,CLOSE,PM,12069,AR0540,JP1274,MAXADMIN,2024-10-25 03:16:06.337,E12069-3M,2024-10-01,2024-09-06 00:30:00.000,FWN,ORBANWI1,FWNLC1,2024-10-10 00:00:00,1077426,COMP,2024-09-06 03:08:19.150,US029160,2024-08-16 02:18:45.670,2024-10
1077435,EID 12155 1 MO PM,CLOSE,PM,12155,RM0750B,JP1450,MAXADMIN,2024-11-17 03:19:29.110,E12155-1M,2024-10-01,2024-09-22 06:30:00.000,FWN,THOMPBI1,FWNWSM,2024-10-01 00:00:00,1077435,COMP,2024-09-22 10:01:01.917,US048976,2024-08-16 02:18:58.753,2024-10
1077444,EID 12366 1 MO PM,CLOSE,PM,12366,RM0750A,JP1253,MAXADMIN,2024-11-17 03:19:31.937,E12366-M,2024-10-01,2024-09-27 12:00:00.000,FWN,KELLEZA1,FWNWSM,2024-10-01 00:00:00,1077444,COMP,2024-09-27 13:38:34.773,HALLABI1,2024-08-16 02:19:25.730,2024-10
1077447,EID 12367 1 MO PM,CLOSE,PM,12367,RM0751,JP1253,MAXADMIN,2024-11-17 03:19:32.860,E12367,2024-10-01,2024-09-28 15:45:00.000,FWN,PECOTJA1,FWNWSM,2024-10-01 00:00:00,1077447,COMP,2024-09-28 15:48:20.553,PECOTJA1,2024-08-16 02:19:33.110,2024-10
1077450,EID 12387 3 MO PM,CLOSE,PM,12387,AR0630,JP1274,MAXADMIN,2024-10-25 03:16:12.110,E12387-3M,2024-10-01,2024-09-06 02:45:00.000,FWN,ORBANWI1,FWNLC1,2024-10-10 00:00:00,1077450,COMP,2024-09-06 03:16:02.283,US029160,2024-08-16 02:19:40.730,2024-10
1077459,EID 12429 3 MO PM,CLOSE,PM,12429,RM0720,JP0066,MAXADMIN,2024-10-25 03:16:17.943,E12429-3M,2024-10-01,2024-09-06 05:15:00.000,FWN,ORBANWI1,FWNLC1,2024-10-10 00:00:00,1077459,COMP,2024-09-06 05:28:12.600,US029160,2024-08-16 02:19:57.883,2024-10
1077465,EID 12430 1 MO PM,CLOSE,PM,12430,RM0837,JP1651,MAXADMIN,2024-11-17 03:19:33.677,E12430-1M,2024-10-01,2024-09-25 09:30:00.000,FWN,LEDFOTI1,FWNCSM,2024-10-01 00:00:00,1077465,COMP,2024-09-26 12:21:25.327,US011311,2024-08-16 02:20:06.453,2024-10
1077469,EID 12431 1 MO PM,CLOSE,PM,12431,RM0837,JP1651,MAXADMIN,2024-11-17 03:19:35.130,E12431-1M,2024-10-01,2024-09-25 09:30:00.000,FWN,LEDFOTI1,FWNCSM,2024-10-01 00:00:00,1077469,COMP,2024-09-26 12:22:56.243,US011311,2024-08-16 02:20:15.867,2024-10
1077473,EID 12433 3 mo PM,CLOSE,PM,12433,RM0720,JP0066,MAXADMIN,2024-11-10 03:17:17.477,E12433-3M,2024-10-01,2024-09-20 03:45:00.000,FWN,HANSOMA1,FWNLC1,2024-10-10 00:00:00,1077473,COMP,2024-09-24 05:19:51.150,HANSOMA1,2024-08-16 02:20:25.630,2024-10
1077479,EID 12495 3 MO PM,CLOSE,PM,12495,AR0854,JP0780,MAXADMIN,2024-11-17 03:19:36.410,E12495-3M,2024-10-01,2024-09-11 10:00:00.000,FWN,JONESGU1,FWNCSM,2024-10-10 00:00:00,1077479,COMP,2024-09-12 13:11:49.293,JONESGU1,2024-08-16 02:20:34.303,2024-10
1077481,EID 12671 1 MO PM,CLOSE,PM,12671,QARM1443,JP1597,MAXADMIN,2024-11-17 03:19:36.910,E12671-1M,2024-10-01,2024-09-25 13:00:00.000,FWN,SNAPKDE1,FWNCSM,2024-10-01 00:00:00,1077481,COMP,2024-09-25 13:28:34.170,US036120,2024-08-16 02:20:39.247,2024-10
1077485,EID 12671 3 MO PM,CLOSE,PM,12671,QARM1443,JP1599,MAXADMIN,2024-11-17 03:19:38.033,E12671-3M,2024-10-01,2024-09-25 13:30:00.000,FWN,SNAPKDE1,FWNCSM,2024-10-10 00:00:00,1077485,COMP,2024-09-25 13:32:27.720,US036120,2024-08-16 02:20:47.270,2024-10
1077491,EID 12672 1 MO PM,CLOSE,PM,12672,RM QA1430,JP1597,MAXADMIN,2024-11-17 03:19:40.350,E12672-1M,2024-10-01,2024-09-25 13:00:00.000,FWN,SNAPKDE1,FWNCSM,2024-10-01 00:00:00,1077491,COMP,2024-09-25 13:30:33.203,US036120,2024-08-16 02:20:58.043,2024-10
1077495,EID 12672 3 MO PM,CLOSE,PM,12672,RM QA1430,JP1599,MAXADMIN,2024-11-17 03:19:41.383,E12672-3M,2024-10-01,2024-09-25 13:30:00.000,FWN,SNAPKDE1,FWNCSM,2024-10-10 00:00:00,1077495,COMP,2024-09-25 13:33:35.513,US036120,2024-08-16 02:21:07.663,2024-10
1077501,EID 1268 3MO PM,CLOSE,PM,1268,INTERIOR,JP0544,MAXADMIN,2024-11-17 03:19:43.210,E1268-3M,2024-10-01,2024-09-20 11:15:00.000,FWN,THOMPBI1,FWNWSM,2024-10-10 00:00:00,1077501,COMP,2024-09-20 11:27:29.920,PECOTJA1,2024-08-16 02:21:18.553,2024-10
1077504,"EID 12722 1 MO PM ""A""",CLOSE,PM,12722,AR0721,JP1113,MAXADMIN,2024-11-17 03:19:44.633,E12722-1MA,2024-10-01,2024-09-24 16:00:00.000,FWN,SYSAVVO1,FWNLC1,2024-10-01 00:00:00,1077504,COMP,2024-09-25 14:33:47.870,SYSAVVO1,2024-08-16 02:21:24.730,2024-10
1077507,EID 12722 2 MO PM,CLOSE,PM,12722,AR0721,JP1559,MAXADMIN,2024-11-17 03:19:46.030,E12722-2M,2024-10-01,2024-09-24 16:15:00.000,FWN,SYSAVVO1,FWNLC1,2024-10-01 00:00:00,1077507,COMP,2024-09-25 14:35:32.370,SYSAVVO1,2024-08-16 02:21:33.620,2024-10
1077513,EID 12722 3 MO PM,CLOSE,PM,12722,AR0721,JP1131,MAXADMIN,2024-11-17 03:19:48.763,E12722-3M,2024-10-01,2024-09-24 16:45:00.000,FWN,SYSAVVO1,FWNLC1,2024-10-10 00:00:00,1077513,COMP,2024-09-25 14:39:19.517,SYSAVVO1,2024-08-16 02:21:43.173,2024-10
1077518,EID 1273 1 MO PM,CLOSE,PM,1273,RM0834,JP0623,MAXADMIN,2024-11-17 03:19:51.663,E1273-1M,2024-10-01,2024-09-24 13:00:00.000,FWN,HUMPHJO1,FWNCSM,2024-10-01 00:00:00,1077518,COMP,2024-09-27 07:08:23.717,US036521,2024-08-16 02:21:52.497,2024-10
1077522,"EID 1273 3 MO PM ""A""",CLOSE,PM,1273,RM0834,JP1466,MAXADMIN,2024-11-17 03:19:53.440,E1273-3MA,2024-10-01,2024-09-24 10:00:00.000,FWN,HUMPHJO1,FWNCSM,2024-10-10 00:00:00,1077522,COMP,2024-09-25 07:06:28.140,US036521,2024-08-16 02:22:02.347,2024-10
1077530,"EID 1274 1 MO PM ""A""",CLOSE,PM,1274,RM0833,JP1364,MAXADMIN,2024-11-17 03:19:55.973,E1274-1MA,2024-10-01,2024-09-25 08:00:00.000,FWN,SNAPKDE1,FWNCSM,2024-10-01 00:00:00,1077530,COMP,2024-09-25 10:03:00.490,US036120,2024-08-16 02:22:20.127,2024-10
1077535,EID 1274 1 MO PM,CLOSE,PM,1274,RM0833,JP1134,MAXADMIN,2024-11-17 03:19:58.557,E1274M,2024-10-01,2024-09-08 09:45:00.000,FWN,SNAPKDE1,FWNCSM,2024-10-01 00:00:00,1077535,COMP,2024-09-08 16:15:32.157,US036120,2024-08-16 02:22:31.290,2024-10
1077538,EID 12763 1 MO PM,CLOSE,PM,12763,RM QA1430,JP1513,MAXADMIN,2024-11-17 03:20:00.307,E12763-1M,2024-10-01,2024-09-25 13:30:00.000,FWN,SNAPKDE1,FWNCSM,2024-10-01 00:00:00,1077538,COMP,2024-09-25 13:35:33.330,US036120,2024-08-16 02:22:37.013,2024-10
1077540,EID 12764 1 MO PM,CLOSE,PM,12764,RM0750A,JP1266,MAXADMIN,2024-11-17 03:20:00.743,E12764-M,2024-10-01,2024-09-18 07:30:00.000,FWN,DAVISBRA,FWNWSM,2024-10-01 00:00:00,1077540,COMP,2024-09-25 06:55:46.743,DAVISBRA,2024-08-16 02:22:41.443,2024-10
1077542,EID 12765 1 MO PM,CLOSE,PM,12765,RM0750A,JP1266,MAXADMIN,2024-11-17 03:20:01.463,E12765-1M,2024-10-01,2024-09-24 07:30:00.000,FWN,DAVISBRA,FWNWSM,2024-10-01 00:00:00,1077542,COMP,2024-09-25 06:50:58.947,DAVISBRA,2024-08-16 02:22:46.010,2024-10
1077544,EID 12800 2 MO PM,CLOSE,PM,12800,RM0721,JP0985,MAXADMIN,2024-11-10 03:17:18.963,E12800-1M,2024-10-01,2024-09-23 15:30:00.000,FWN,SYSAVVO1,FWNLC1,2024-10-01 00:00:00,1077544,COMP,2024-09-23 17:13:31.847,SYSAVVO1,2024-08-16 02:22:50.893,2024-10
1077547,EID 12801 2 MO PM,CLOSE,PM,12801,RM0721,JP0985,MAXADMIN,2024-11-10 03:17:20.187,E12801-1M,2024-10-01,2024-09-23 15:00:00.000,FWN,SYSAVVO1,FWNLC1,2024-10-01 00:00:00,1077547,COMP,2024-09-23 17:11:45.747,SYSAVVO1,2024-08-16 02:22:56.977,2024-10
1077550,EID 12814 1 MO PM,CLOSE,PM,12814,AR0721,JP1336,MAXADMIN,2024-11-10 03:17:20.970,E12814-1M,2024-10-01,2024-09-23 21:45:00.000,FWN,SYSAVVO1,FWNLC1,2024-10-01 00:00:00,1077550,COMP,2024-09-23 21:56:00.913,SYSAVVO1,2024-08-16 02:23:02.237,2024-10
1077569,EID 12849 1 MO PM,CLOSE,PM,12849,AR0295,JP0405,MAXADMIN,2024-11-02 03:15:35.753,E12849-1M,2024-10-01,2024-09-16 15:15:00.000,FWN,OLMOSJU1,FWNPS,2024-10-01 00:00:00,1077569,COMP,2024-09-16 19:27:00.740,OLMOSJU1,2024-08-16 02:23:24.030,2024-10
1077581,EID 13088 3 MO PM,CLOSE,PM,13088,RM0720,JP0063,MAXADMIN,2024-10-28 03:16:29.717,E13088-3M,2024-10-01,2024-09-11 03:30:00.000,FWN,ORBANWI1,FWNLC1,2024-10-10 00:00:00,1077581,COMP,2024-09-12 05:31:11.880,US029160,2024-08-16 02:23:38.717,2024-10
1077597,EID 13089 3 MO PM,CLOSE,PM,13089,RM0720,JP0063,MAXADMIN,2024-11-17 03:20:02.120,E13089-3M,2024-10-01,2024-09-25 11:45:00.000,FWN,KELLEJU4,FWNLC1,2024-10-10 00:00:00,1077597,COMP,2024-09-25 11:49:26.173,KELLEJU4,2024-08-16 02:23:58.047,2024-10
1077613,EID 13090 3 MO PM,CLOSE,PM,13090,RM0720,JP0063,MAXADMIN,2024-10-28 03:16:38.490,E13090-3M,2024-10-01,2024-09-12 04:45:00.000,FWN,ORBANWI1,FWNLC1,2024-10-10 00:00:00,1077613,COMP,2024-09-12 05:34:51.677,US029160,2024-08-16 02:24:19.263,2024-10
1077629,EID 133 3MO PM,CLOSE,PM,133,INTERIOR,JP0544,MAXADMIN,2024-11-17 03:20:08.483,E133-3M,2024-10-01,2024-09-20 10:45:00.000,FWN,THOMPBI1,FWNWSM,2024-10-10 00:00:00,1077629,COMP,2024-09-20 11:28:54.443,PECOTJA1,2024-08-16 02:24:45.797,2024-10
1077632,"EID 13303 1 MO PM ""A""",CLOSE,PM,13303,RM0403B,JP1740,MAXADMIN,2024-11-17 03:20:09.863,E13303-1MA,2024-10-01,2024-09-18 09:00:00.000,FWN,HUMPHJO1,FWNCSM,2024-10-01 00:00:00,1077632,COMP,2024-09-20 13:02:33.397,US036521,2024-08-16 02:24:52.503,2024-10
1077638,EID 13342 3 MO PM,CLOSE,PM,13342,AR0297,JP0780,MAXADMIN,2024-11-17 03:20:12.363,E13342-3M,2024-10-01,2024-09-18 14:00:00.000,FWN,JONESGU1,FWNCSM,2024-10-10 00:00:00,1077638,COMP,2024-09-30 06:59:46.900,KOVALVL1,2024-08-16 02:25:05.493,2024-10
1077640,EID 13511 2 MO PM,CLOSE,PM,13511,RM0802,JP0979,MAXADMIN,2024-11-03 03:15:44.317,E13511-1M,2024-10-01,2024-09-17 15:30:00.000,FWN,EAGANPH1,FWNLC1,2024-10-01 00:00:00,1077640,COMP,2024-09-17 15:30:32.373,EAGANPH1,2024-08-16 02:25:10.140,2024-10
1077643,"EID 13512 2 MO PM ""D""",CLOSE,PM,13512,RM0802,JP1284,MAXADMIN,2024-11-03 03:15:45.440,E13512-1MD,2024-10-01,2024-09-17 16:30:00.000,FWN,EAGANPH1,FWNLC1,2024-10-01 00:00:00,1077643,COMP,2024-09-17 17:43:44.050,EAGANPH1,2024-08-16 02:25:16.760,2024-10
1077646,EID 13513 1 MO PM,CLOSE,PM,13513,AR0800A,JP1154,MAXADMIN,2024-11-17 03:20:13.373,E13513-1M,2024-10-01,2024-09-27 23:30:00.000,FWN,HANSOMA1,FWNLC1,2024-10-01 00:00:00,1077646,COMP,2024-09-28 03:13:14.657,HANSOMA1,2024-08-16 02:25:21.247,2024-10
1077651,EID 13515 3 MO PM,CLOSE,PM,13515,RM0403B,JP0801,MAXADMIN,2024-11-10 03:17:26.767,E13515-3M,2024-10-01,2024-09-19 10:00:00.000,FWN,PECOTJA1,FWNWSM,2024-10-10 00:00:00,1077651,COMP,2024-09-19 10:16:57.167,PECOTJA1,2024-08-16 02:25:30.250,2024-10
1077653,EID 13700 1 MO PM,CLOSE,PM,13700,RM0800A,JP0991,MAXADMIN,2024-11-10 03:17:27.363,E13700-1M,2024-10-01,2024-09-18 01:00:00.000,FWN,EAGANPH1,FWNLC1,2024-10-01 00:00:00,1077653,COMP,2024-09-18 05:29:42.350,HANSOMA1,2024-08-16 02:25:34.597,2024-10
1077662,EID 13701 1 MO PM,CLOSE,PM,13701,RM0800A,JP2059,MAXADMIN,2024-11-17 03:20:15.043,E13701-1M,2024-10-01,2024-09-24 02:30:00.000,FWN,HANSOMA1,FWNLC1,2024-10-01 00:00:00,1077662,COMP,2024-09-25 04:59:04.490,HANSOMA1,2024-08-16 02:25:49.297,2024-10
1077664,EID 13702 1 MO PM,CLOSE,PM,13702,AR0800A,JP1336,MAXADMIN,2024-11-17 03:20:15.737,E13702-1M,2024-10-01,2024-09-28 02:00:00.000,FWN,HANSOMA1,FWNLC1,2024-10-01 00:00:00,1077664,COMP,2024-09-28 03:39:38.447,HANSOMA1,2024-08-16 02:25:52.990,2024-10
1077683,"EID 13703 1 MO PM ""B""",CLOSE,PM,13703,AR0800A,JP0994,MAXADMIN,2024-11-17 03:20:20.380,E13703-1MB,2024-10-01,2024-09-28 01:00:00.000,FWN,HANSOMA1,FWNLC1,2024-10-01 00:00:00,1077683,COMP,2024-09-28 03:16:07.937,HANSOMA1,2024-08-16 02:26:25.913,2024-10
1077687,EID 13734 1 MO PM,CLOSE,PM,13734,RM0860,JP1446,MAXADMIN,2024-11-17 03:20:21.697,E13734-1M,2024-10-01,2024-09-28 11:00:00.000,FWN,MARQUMI4,FWNPS,2024-10-01 00:00:00,1077687,COMP,2024-09-28 12:56:02.370,MARQUMI4,2024-08-16 02:26:31.780,2024-10
1077700,"EID 13734 1 MO PM ""A""",CLOSE,PM,13734,RM0860,JP1634,MAXADMIN,2024-11-17 03:20:24.560,E13734-1MA,2024-10-01,2024-09-28 12:45:00.000,FWN,MARQUMI4,FWNPS,2024-10-01 00:00:00,1077700,COMP,2024-09-28 13:01:28.123,MARQUMI4,2024-08-16 02:26:47.240,2024-10
1077706,EID 13791 1 MO PM,CLOSE,PM,13791,RM2001,JP1430,MAXADMIN,2024-11-03 03:15:46.280,E13791-1M,2024-10-01,2024-09-14 18:00:00.000,FWN,UKPONNS1,FWNWSM,2024-10-01 00:00:00,1077706,COMP,2024-09-14 21:25:41.587,UKPONNS1,2024-08-16 02:26:56.047,2024-10
1077708,EID 13979 1 MO PM,CLOSE,PM,13979,INTERIOR,JP1442,MAXADMIN,2024-11-17 03:20:25.857,E13979-1M,2024-10-01,2024-09-25 17:30:00.000,FWN,UKPONNS1,FWNWSM,2024-10-01 00:00:00,1077708,COMP,2024-09-25 20:16:51.467,UKPONNS1,2024-08-16 02:27:00.640,2024-10
1077713,EID 13988 1 MO PM,CLOSE,PM,13988,RM2001,JP1443,MAXADMIN,2024-11-23 03:16:25.837,E13988-1M,2024-10-01,2024-09-30 16:00:00.000,FWN,THOMPBI1,FWNWSM,2024-10-01 00:00:00,1077713,COMP,2024-09-30 16:12:58.357,US048976,2024-08-16 02:27:11.900,2024-10
1077727,EID 14099 3 MO PM,CLOSE,PM,14099,RM1009,JP0464,MAXADMIN,2024-11-17 03:20:28.740,E14099-3M,2024-10-01,2024-09-20 10:30:00.000,FWN,CAWDRSI1,FWNPS,2024-10-10 00:00:00,1077727,COMP,2024-09-20 12:36:58.740,CAWDRSI1,2024-08-16 02:27:45.650,2024-10
1077734,EID 1445 3MO PM,CLOSE,PM,1445,RM0831,JP0085,MAXADMIN,2024-11-17 03:20:30.507,E1445-3M,2024-10-01,2024-09-09 06:45:00.000,FWN,JONESGU1,FWNCSM,2024-10-10 00:00:00,1077734,COMP,2024-09-10 09:05:33.080,JONESGU1,2024-08-16 02:27:57.020,2024-10
